No.,Time,Source,Destination,Protocol,Length,Info,,,,,,,,,,,,,,,time 2,time 1,delay 1,delay 2,jiter
648,439.890633,74.125.68.113,192.168.43.53,TLSv1.3,135,Application Data,,,,,,,,,,,,,,,439.927617,439.890633,0.036984,0,0.036984
649,439.927617,74.125.68.113,192.168.43.53,TLSv1.3,463,Application Data,,,,,,,,,,,,,,,439.927617,439.927617,0,0,0
650,439.927617,74.125.68.113,192.168.43.53,TLSv1.3,105,Application Data,,,,,,,,,,,,,,,439.927617,439.927617,0,0.000137,0.000137
651,439.927617,74.125.68.113,192.168.43.53,TLSv1.3,118,Application Data,,,,,,,,,,,,,,,439.927754,439.927617,0.000137,0.003352,0.003215
652,439.927754,192.168.43.53,74.125.68.113,TCP,54,53450  >  443 [ACK] Seq=4379 Ack=2811 Win=64636 Len=0,,,,,,,,,,,,,,,439.931106,439.927754,0.003352,0.000421,0.002931
653,439.931106,74.125.68.113,192.168.43.53,TLSv1.3,93,Application Data,,,,,,,,,,,,,,,439.931527,439.931106,0.000421,0.156158,0.155737
654,439.931527,192.168.43.53,74.125.68.113,TLSv1.3,93,Application Data,,,,,,,,,,,,,,,440.087685,439.931527,0.156158,1.440493,1.284335
657,440.087685,74.125.68.113,192.168.43.53,TCP,54,443  >  53450 [ACK] Seq=2850 Ack=4418 Win=8257 Len=0,,,,,,,,,,,,,,,441.528178,440.087685,1.440493,0.039473,1.40102
660,441.528178,69.171.250.60,192.168.43.53,TLSv1.2,358,Application Data,,,,,,,,,,,,,,,441.567651,441.528178,0.039473,0.000122,0.039351
661,441.567651,69.171.250.60,192.168.43.53,TLSv1.2,235,Application Data,,,,,,,,,,,,,,,441.567773,441.567651,0.000122,0.76007,0.759948
662,441.567773,192.168.43.53,69.171.250.60,TCP,54,53246  >  443 [ACK] Seq=280 Ack=19521 Win=64695 Len=0,,,,,,,,,,,,,,,442.327843,441.567773,0.76007,0.003207,0.756863
663,442.327843,69.171.250.60,192.168.43.53,TLSv1.2,274,Application Data,,,,,,,,,,,,,,,442.33105,442.327843,0.003207,0.000109,0.003098
664,442.33105,69.171.250.60,192.168.43.53,TLSv1.2,274,Application Data,,,,,,,,,,,,,,,442.331159,442.33105,0.000109,0.236683,0.236574
665,442.331159,192.168.43.53,69.171.250.60,TCP,54,53246  >  443 [ACK] Seq=280 Ack=19961 Win=64255 Len=0,,,,,,,,,,,,,,,442.567842,442.331159,0.236683,0.137297,0.099386
666,442.567842,69.171.250.60,192.168.43.53,TLSv1.2,434,"Application Data, Application Data",,,,,,,,,,,,,,,442.705139,442.567842,0.137297,3.62838,3.491083
667,442.705139,192.168.43.53,69.171.250.60,TCP,54,53246  >  443 [ACK] Seq=280 Ack=20341 Win=65280 Len=0,,,,,,,,,,,,,,,446.333519,442.705139,3.62838,0.042177,3.586203
668,446.333519,69.171.250.60,192.168.43.53,TLSv1.2,278,Application Data,,,,,,,,,,,,,,,446.375696,446.333519,0.042177,0.000132,0.042045
669,446.375696,69.171.250.60,192.168.43.53,TLSv1.2,235,Application Data,,,,,,,,,,,,,,,446.375828,446.375696,0.000132,0.761071,0.760939
670,446.375828,192.168.43.53,69.171.250.60,TCP,54,53246  >  443 [ACK] Seq=280 Ack=20746 Win=64875 Len=0,,,,,,,,,,,,,,,447.136899,446.375828,0.761071,0.001885,0.759186
671,447.136899,69.171.250.60,192.168.43.53,TLSv1.2,274,Application Data,,,,,,,,,,,,,,,447.138784,447.136899,0.001885,0.000115,0.00177
672,447.138784,69.171.250.60,192.168.43.53,TLSv1.2,274,Application Data,,,,,,,,,,,,,,,447.138899,447.138784,0.000115,0.070235,0.07012
673,447.138899,192.168.43.53,69.171.250.60,TCP,54,53246  >  443 [ACK] Seq=280 Ack=21186 Win=64435 Len=0,,,,,,,,,,,,,,,447.209134,447.138899,0.070235,0.040767,0.029468
674,447.209134,69.171.250.60,192.168.43.53,TLSv1.2,214,Application Data,,,,,,,,,,,,,,,447.249901,447.209134,0.040767,0.000118,0.040649
675,447.249901,69.171.250.60,192.168.43.53,TLSv1.2,274,Application Data,,,,,,,,,,,,,,,447.250019,447.249901,0.000118,11.172548,11.17243
676,447.250019,192.168.43.53,69.171.250.60,TCP,54,53246  >  443 [ACK] Seq=280 Ack=21566 Win=64055 Len=0,,,,,,,,,,,,,,,458.422567,447.250019,11.172548,0.086221,11.086327
680,458.422567,69.171.250.60,192.168.43.53,TLSv1.2,342,Application Data,,,,,,,,,,,,,,,458.508788,458.422567,0.086221,0.065784,0.020437
681,458.508788,192.168.43.53,69.171.250.60,TCP,54,53246  >  443 [ACK] Seq=280 Ack=21854 Win=65280 Len=0,,,,,,,,,,,,,,,458.574572,458.508788,0.065784,0,0.065784
682,458.574572,69.171.250.60,192.168.43.53,TLSv1.2,235,Application Data,,,,,,,,,,,,,,,458.574572,458.574572,0,0.000131,0.000131
683,458.574572,69.171.250.60,192.168.43.53,TLSv1.2,262,Application Data,,,,,,,,,,,,,,,458.574703,458.574572,0.000131,0.789202,0.789071
684,458.574703,192.168.43.53,69.171.250.60,TCP,54,53246  >  443 [ACK] Seq=280 Ack=22243 Win=64891 Len=0,,,,,,,,,,,,,,,459.363905,458.574703,0.789202,0,0.789202
685,459.363905,69.171.250.60,192.168.43.53,TLSv1.2,472,"[TCP Previous segment not captured] , Application Data",,,,,,,,,,,,,,,459.363905,459.363905,0,0.000117,0.000117
686,459.363905,69.171.250.60,192.168.43.53,TCP,235,"[TCP Out-Of-Order] 443  >  53246 [PSH, ACK] Seq=22243 Ack=280 Win=23022 Len=181",,,,,,,,,,,,,,,459.364022,459.363905,0.000117,0.000154,3.7E-05
687,459.364022,192.168.43.53,69.171.250.60,TCP,66,[TCP Dup ACK 684#1] 53246  >  443 [ACK] Seq=280 Ack=22243 Win=64891 Len=0 SLE=22424 SRE=22842,,,,,,,,,,,,,,,459.364176,459.364022,0.000154,0.140316,0.140162
688,459.364176,192.168.43.53,69.171.250.60,TCP,54,53246  >  443 [ACK] Seq=280 Ack=22842 Win=64292 Len=0,,,,,,,,,,,,,,,459.504492,459.364176,0.140316,9.6E-05,0.14022
690,459.504492,69.171.250.60,192.168.43.53,TLSv1.2,235,"[TCP Spurious Retransmission] , Application Data",,,,,,,,,,,,,,,459.504588,459.504492,9.6E-05,0.332116,0.33202
691,459.504588,192.168.43.53,69.171.250.60,TCP,66,[TCP Dup ACK 688#1] 53246  >  443 [ACK] Seq=280 Ack=22842 Win=64292 Len=0 SLE=22243 SRE=22424,,,,,,,,,,,,,,,459.836704,459.504588,0.332116,0.172004,0.160112
692,459.836704,69.171.250.60,192.168.43.53,TLSv1.2,434,"Application Data, Application Data",,,,,,,,,,,,,,,460.008708,459.836704,0.172004,0.10537,0.066634
693,460.008708,192.168.43.53,69.171.250.60,TCP,54,53246  >  443 [ACK] Seq=280 Ack=23222 Win=65280 Len=0,,,,,,,,,,,,,,,460.114078,460.008708,0.10537,0.082096,0.023274
694,460.114078,69.171.250.60,192.168.43.53,TLSv1.2,494,"Application Data, Application Data",,,,,,,,,,,,,,,460.196174,460.114078,0.082096,0.122628,0.040532
695,460.196174,192.168.43.53,69.171.250.60,TCP,54,53246  >  443 [ACK] Seq=280 Ack=23662 Win=64840 Len=0,,,,,,,,,,,,,,,460.318802,460.196174,0.122628,0.003115,0.119513
696,460.318802,69.171.250.60,192.168.43.53,TLSv1.2,214,Application Data,,,,,,,,,,,,,,,460.321917,460.318802,0.003115,0.000116,0.002999
697,460.321917,69.171.250.60,192.168.43.53,TLSv1.2,274,Application Data,,,,,,,,,,,,,,,460.322033,460.321917,0.000116,17.97426,17.974144
698,460.322033,192.168.43.53,69.171.250.60,TCP,54,53246  >  443 [ACK] Seq=280 Ack=24042 Win=64460 Len=0,,,,,,,,,,,,,,,478.296293,460.322033,17.97426,0.179847,17.794413
707,478.296293,192.168.43.53,74.125.68.188,TCP,55,[TCP Keep-Alive] 53247  >  5228 [ACK] Seq=1 Ack=1 Win=257 Len=1,,,,,,,,,,,,,,,478.47614,478.296293,0.179847,6.785725,6.605878
708,478.47614,74.125.68.188,192.168.43.53,TCP,66,[TCP Keep-Alive ACK] 5228  >  53247 [ACK] Seq=1 Ack=2 Win=274 Len=0 SLE=1 SRE=2,,,,,,,,,,,,,,,485.261865,478.47614,6.785725,0.379014,6.406711
713,485.261865,192.168.43.53,74.125.68.113,TCP,55,[TCP Keep-Alive] 53450  >  443 [ACK] Seq=4417 Ack=2850 Win=64597 Len=1,,,,,,,,,,,,,,,485.640879,485.261865,0.379014,1.18583,0.806816
715,485.640879,74.125.68.113,192.168.43.53,TCP,54,[TCP Keep-Alive ACK] 443  >  53450 [ACK] Seq=2850 Ack=4418 Win=8257 Len=0,,,,,,,,,,,,,,,486.826709,485.640879,1.18583,0.072834,1.112996
716,486.826709,69.171.250.60,192.168.43.53,TLSv1.2,230,Application Data,,,,,,,,,,,,,,,486.899543,486.826709,0.072834,0.000122,0.072712
717,486.899543,69.171.250.60,192.168.43.53,TLSv1.2,337,Application Data,,,,,,,,,,,,,,,486.899665,486.899543,0.000122,13.481741,13.481619
718,486.899665,192.168.43.53,69.171.250.60,TCP,54,53246  >  443 [ACK] Seq=280 Ack=24501 Win=64001 Len=0,,,,,,,,,,,,,,,500.381406,486.899665,13.481741,0.143819,13.337922
722,500.381406,192.168.43.53,69.171.250.60,TLSv1.2,85,Application Data,,,,,,,,,,,,,,,500.525225,500.381406,0.143819,0.253755,0.109936
723,500.525225,69.171.250.60,192.168.43.53,TCP,54,443  >  53246 [ACK] Seq=24501 Ack=311 Win=23053 Len=0,,,,,,,,,,,,,,,500.77898,500.525225,0.253755,0.054308,0.199447
724,500.77898,69.171.250.60,192.168.43.53,TLSv1.2,92,Application Data,,,,,,,,,,,,,,,500.833288,500.77898,0.054308,22.654647,22.600339
725,500.833288,192.168.43.53,69.171.250.60,TCP,54,53246  >  443 [ACK] Seq=311 Ack=24539 Win=63963 Len=0,,,,,,,,,,,,,,,523.487935,500.833288,22.654647,0.316474,22.338173
730,523.487935,192.168.43.53,74.125.68.188,TCP,55,[TCP Keep-Alive] 53247  >  5228 [ACK] Seq=1 Ack=1 Win=257 Len=1,,,,,,,,,,,,,,,523.804409,523.487935,0.316474,1.5824,1.265926
731,523.804409,74.125.68.188,192.168.43.53,TCP,66,[TCP Keep-Alive ACK] 5228  >  53247 [ACK] Seq=1 Ack=2 Win=274 Len=0 SLE=1 SRE=2,,,,,,,,,,,,,,,525.386809,523.804409,1.5824,0.137627,1.444773
732,525.386809,192.168.43.53,69.171.250.60,TLSv1.2,85,Application Data,,,,,,,,,,,,,,,525.524436,525.386809,0.137627,0.661523,0.523896
733,525.524436,69.171.250.60,192.168.43.53,TCP,54,443  >  53246 [ACK] Seq=24539 Ack=342 Win=23084 Len=0,,,,,,,,,,,,,,,526.185959,525.524436,0.661523,0.051573,0.60995
734,526.185959,69.171.250.60,192.168.43.53,TLSv1.2,92,Application Data,,,,,,,,,,,,,,,526.237532,526.185959,0.051573,4.41616,4.364587
735,526.237532,192.168.43.53,69.171.250.60,TCP,54,53246  >  443 [ACK] Seq=342 Ack=24577 Win=63925 Len=0,,,,,,,,,,,,,,,530.653692,526.237532,4.41616,0.153921,4.262239
738,530.653692,192.168.43.53,74.125.68.113,TCP,55,[TCP Keep-Alive] 53450  >  443 [ACK] Seq=4417 Ack=2850 Win=64597 Len=1,,,,,,,,,,,,,,,530.807613,530.653692,0.153921,9.571126,9.417205
739,530.807613,74.125.68.113,192.168.43.53,TCP,54,[TCP Keep-Alive ACK] 443  >  53450 [ACK] Seq=2850 Ack=4418 Win=8257 Len=0,,,,,,,,,,,,,,,540.378739,530.807613,9.571126,0.188899,9.382227
740,540.378739,192.168.43.53,69.171.250.60,TLSv1.2,85,Application Data,,,,,,,,,,,,,,,540.567638,540.378739,0.188899,0.199746,0.010847
743,540.567638,69.171.250.60,192.168.43.53,TCP,54,443  >  53246 [ACK] Seq=24577 Ack=373 Win=23115 Len=0,,,,,,,,,,,,,,,540.767384,540.567638,0.199746,0.048501,0.151245
744,540.767384,69.171.250.60,192.168.43.53,TLSv1.2,92,Application Data,,,,,,,,,,,,,,,540.815885,540.767384,0.048501,15.234763,15.186262
745,540.815885,192.168.43.53,69.171.250.60,TCP,54,53246  >  443 [ACK] Seq=373 Ack=24615 Win=65280 Len=0,,,,,,,,,,,,,,,556.050648,540.815885,15.234763,0.055927,15.178836
748,556.050648,69.171.250.60,192.168.43.53,TLSv1.2,160,Application Data,,,,,,,,,,,,,,,556.106575,556.050648,0.055927,12.711055,12.655128
749,556.106575,192.168.43.53,69.171.250.60,TCP,54,53246  >  443 [ACK] Seq=373 Ack=24721 Win=65174 Len=0,,,,,,,,,,,,,,,568.81763,556.106575,12.711055,2.56867,10.142385
752,568.81763,192.168.43.53,74.125.68.188,TCP,55,[TCP Keep-Alive] 53247  >  5228 [ACK] Seq=1 Ack=1 Win=257 Len=1,,,,,,,,,,,,,,,571.3863,568.81763,2.56867,0.143573,2.425097
753,571.3863,192.168.43.53,69.171.250.60,TLSv1.2,85,Application Data,,,,,,,,,,,,,,,571.529873,571.3863,0.143573,0.237762,0.094189
754,571.529873,69.171.250.60,192.168.43.53,TCP,54,443  >  53246 [ACK] Seq=24721 Ack=404 Win=23146 Len=0,,,,,,,,,,,,,,,571.767635,571.529873,0.237762,0.055086,0.182676
755,571.767635,69.171.250.60,192.168.43.53,TLSv1.2,92,Application Data,,,,,,,,,,,,,,,571.822721,571.767635,0.055086,3.992036,3.93695
756,571.822721,192.168.43.53,69.171.250.60,TCP,54,53246  >  443 [ACK] Seq=404 Ack=24759 Win=65136 Len=0,,,,,,,,,,,,,,,575.814757,571.822721,3.992036,1.442619,2.549417
759,575.814757,192.168.43.53,74.125.68.113,TCP,55,[TCP Keep-Alive] 53450  >  443 [ACK] Seq=4417 Ack=2850 Win=64597 Len=1,,,,,,,,,,,,,,,577.257376,575.814757,1.442619,0.150728,1.291891
762,577.257376,192.168.43.53,52.229.206.30,TCP,66,53452  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1,,,,,,,,,,,,,,,577.408104,577.257376,0.150728,0.000153,0.150575
763,577.408104,52.229.206.30,192.168.43.53,TCP,66,"443  >  53452 [SYN, ACK] Seq=0 Ack=1 Win=13600 Len=0 MSS=1360 WS=1 SACK_PERM=1",,,,,,,,,,,,,,,577.408257,577.408104,0.000153,0.001231,0.001078
764,577.408257,192.168.43.53,52.229.206.30,TCP,54,53452  >  443 [ACK] Seq=1 Ack=1 Win=66560 Len=0,,,,,,,,,,,,,,,577.409488,577.408257,0.001231,0.158772,0.157541
765,577.409488,192.168.43.53,52.229.206.30,TLSv1.2,260,Client Hello,,,,,,,,,,,,,,,577.56826,577.409488,0.158772,0.12328,0.035492
766,577.56826,52.229.206.30,192.168.43.53,TCP,54,443  >  53452 [ACK] Seq=1 Ack=207 Win=13806 Len=0,,,,,,,,,,,,,,,577.69154,577.56826,0.12328,0.000107,0.123173
767,577.69154,52.229.206.30,192.168.43.53,TCP,1414,[TCP Previous segment not captured] 443  >  53452 [ACK] Seq=1361 Ack=207 Win=13806 Len=1360,,,,,,,,,,,,,,,577.691647,577.69154,0.000107,0.003696,0.003589
768,577.691647,192.168.43.53,52.229.206.30,TCP,66,[TCP Dup ACK 764#1] 53452  >  443 [ACK] Seq=207 Ack=1 Win=66560 Len=0 SLE=1361 SRE=2721,,,,,,,,,,,,,,,577.695343,577.691647,0.003696,4.3E-05,0.003653
769,577.695343,52.229.206.30,192.168.43.53,TCP,1414,[TCP Out-Of-Order] 443  >  53452 [ACK] Seq=1 Ack=207 Win=13806 Len=1360,,,,,,,,,,,,,,,577.695386,577.695343,4.3E-05,0.00343,0.003387
770,577.695386,192.168.43.53,52.229.206.30,TCP,54,53452  >  443 [ACK] Seq=207 Ack=2721 Win=66560 Len=0,,,,,,,,,,,,,,,577.698816,577.695386,0.00343,3.7E-05,0.003393
771,577.698816,52.229.206.30,192.168.43.53,TCP,1414,[TCP Previous segment not captured] 443  >  53452 [ACK] Seq=4081 Ack=207 Win=13806 Len=1360,,,,,,,,,,,,,,,577.698853,577.698816,3.7E-05,0.003445,0.003408
772,577.698853,192.168.43.53,52.229.206.30,TCP,66,[TCP Dup ACK 770#1] 53452  >  443 [ACK] Seq=207 Ack=2721 Win=66560 Len=0 SLE=4081 SRE=5441,,,,,,,,,,,,,,,577.702298,577.698853,0.003445,0,0.003445
773,577.702298,52.229.206.30,192.168.43.53,TCP,1414,[TCP Out-Of-Order] 443  >  53452 [ACK] Seq=2721 Ack=207 Win=13806 Len=1360,,,,,,,,,,,,,,,577.702298,577.702298,0,6.2E-05,6.2E-05
774,577.702298,52.229.206.30,192.168.43.53,TLSv1.2,106,Ignored Unknown Record,,,,,,,,,,,,,,,577.70236,577.702298,6.2E-05,0.006563,0.006501
775,577.70236,192.168.43.53,52.229.206.30,TCP,54,53452  >  443 [ACK] Seq=207 Ack=5441 Win=66560 Len=0,,,,,,,,,,,,,,,577.708923,577.70236,0.006563,0.151315,0.144752
776,577.708923,192.168.43.53,52.229.206.30,TLSv1.2,147,"Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message",,,,,,,,,,,,,,,577.860238,577.708923,0.151315,0.084492,0.066823
777,577.860238,52.229.206.30,192.168.43.53,TCP,54,443  >  53452 [ACK] Seq=5493 Ack=300 Win=13899 Len=0,,,,,,,,,,,,,,,577.94473,577.860238,0.084492,0.001717,0.082775
778,577.94473,52.229.206.30,192.168.43.53,TLSv1.2,174,"Change Cipher Spec, Encrypted Handshake Message, Application Data",,,,,,,,,,,,,,,577.946447,577.94473,0.001717,0.000472,0.001245
779,577.946447,192.168.43.53,52.229.206.30,TLSv1.2,141,Application Data,,,,,,,,,,,,,,,577.946919,577.946447,0.000472,0.000525,5.3E-05
780,577.946919,192.168.43.53,52.229.206.30,TLSv1.2,214,Application Data,,,,,,,,,,,,,,,577.947444,577.946919,0.000525,0.000295,0.00023
781,577.947444,192.168.43.53,52.229.206.30,TLSv1.2,92,Application Data,,,,,,,,,,,,,,,577.947739,577.947444,0.000295,0.149804,0.149509
782,577.947739,192.168.43.53,52.229.206.30,TLSv1.2,673,Application Data,,,,,,,,,,,,,,,578.097543,577.947739,0.149804,0,0.149804
783,578.097543,52.229.206.30,192.168.43.53,TCP,54,443  >  53452 [ACK] Seq=5613 Ack=1204 Win=14803 Len=0,,,,,,,,,,,,,,,578.097543,578.097543,0,0,0
784,578.097543,52.229.206.30,192.168.43.53,TCP,54,443  >  53452 [ACK] Seq=5613 Ack=585 Win=14184 Len=0,,,,,,,,,,,,,,,578.097543,578.097543,0,0.041352,0.041352
785,578.097543,52.229.206.30,192.168.43.53,TCP,66,443  >  53452 [ACK] Seq=5613 Ack=300 Win=13899 Len=0 SLE=387 SRE=585,,,,,,,,,,,,,,,578.138895,578.097543,0.041352,0,0.041352
786,578.138895,52.229.206.30,192.168.43.53,TLSv1.2,92,Application Data,,,,,,,,,,,,,,,578.138895,578.138895,0,0.000123,0.000123
787,578.138895,52.229.206.30,192.168.43.53,TLSv1.2,96,Application Data,,,,,,,,,,,,,,,578.139018,578.138895,0.000123,0.002931,0.002808
788,578.139018,192.168.43.53,52.229.206.30,TCP,54,53452  >  443 [ACK] Seq=1204 Ack=5693 Win=66304 Len=0,,,,,,,,,,,,,,,578.141949,578.139018,0.002931,0.002009,0.000922
789,578.141949,52.229.206.30,192.168.43.53,TLSv1.2,581,Application Data,,,,,,,,,,,,,,,578.143958,578.141949,0.002009,0.144752,0.142743
790,578.143958,192.168.43.53,52.229.206.30,TCP,54,"53452  >  443 [FIN, ACK] Seq=1204 Ack=6220 Win=65792 Len=0",,,,,,,,,,,,,,,578.28871,578.143958,0.144752,0,0.144752
791,578.28871,52.229.206.30,192.168.43.53,TCP,54,443  >  53452 [ACK] Seq=6220 Ack=1205 Win=14803 Len=0,,,,,,,,,,,,,,,578.28871,578.28871,0,0.043369,0.043369
792,578.28871,52.229.206.30,192.168.43.53,TCP,54,[TCP Dup ACK 791#1] 443  >  53452 [ACK] Seq=6220 Ack=1205 Win=14803 Len=0,,,,,,,,,,,,,,,578.332079,578.28871,0.043369,9.8E-05,0.043271
793,578.332079,52.229.206.30,192.168.43.53,TCP,54,"443  >  53452 [FIN, ACK] Seq=6220 Ack=1205 Win=14803 Len=0",,,,,,,,,,,,,,,578.332177,578.332079,9.8E-05,,
794,578.332177,192.168.43.53,52.229.206.30,TCP,54,53452  >  443 [ACK] Seq=1205 Ack=6221 Win=65792 Len=0,,,,,,,,,,,,,,,,tot delay,575.404467,tot jiter,1004.398708
,,,,,,,,,,,,,,,,,,,,,,rat delay,0.719255584,rat jiter,1.255498385
